TARGET,ID,age,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,lor_M
N,5848,35,1,3,3,1,388.8632775,220.9539592,39
N,5850,38,1,3,3,1,422.4848536,319.8616024,27
N,5854,89,1,3,9,1,338.5581811,1453.023853,27
N,5856,46,1,3,3,1,434.3642961,263.2711784,39
N,5858,85,0,0,0,0,373.9777415,203.3641029,3
N,5860,22,1,3,3,1,395.9425371,203.9741686,15
N,5861,23,1,3,3,1,354.6005427,223.0659686,27
N,5864,48,1,3,3,1,368.2926269,235.2790048,15
N,5865,23,0,0,0,0,385.1621435,246.4999768,3
N,5866,26,1,3,3,1,350.1744412,214.0645553,15
N,5868,27,1,3,3,1,394.8167489,247.6794628,15
N,5875,35,0,0,0,0,357.7868454,234.2365645,3
N,5877,23,0,0,0,0,386.2726461,231.557503,3
N,5878,47,0,0,0,0,375.1665289,221.2894589,3
N,5880,25,0,0,0,0,369.8114482,227.1378402,3
N,5884,23,1,3,3,1,379.7470309,249.9690546,15
N,5885,29,1,3,3,1,399.6561757,250.1102017,15
N,5886,61,1,3,9,1,302.4941819,1044.151105,27
N,5887,74,1,3,9,1,302.3808329,1657.755024,27
N,5891,27,0,0,0,0,351.8901185,236.4680442,3
N,5893,23,1,3,3,1,334.4275988,231.2244783,15
N,5894,24,1,3,3,1,373.0393767,237.9666155,15
N,5895,34,1,3,3,1,398.5594801,260.6865074,39
N,5897,28,1,3,3,1,343.3376804,243.7015395,27
N,5899,23,1,3,3,1,324.7026559,235.5642315,15
N,5900,50,1,3,3,1,358.9905772,204.5841138,15
N,5901,43,0,0,3,1,360.2368293,2923.630998,15
N,5909,28,1,3,3,1,381.4211818,242.535633,15
N,5911,48,1,3,6,1,379.3687874,1478.606631,27
N,5912,34,1,3,3,1,356.7324055,245.5816847,15
N,5914,42,1,3,3,1,401.9429198,283.5900021,27
N,5918,36,1,3,3,1,394.0875662,229.8472294,15
N,5919,23,1,3,3,1,383.8240213,212.4443505,15
N,5920,34,1,3,3,1,367.4738573,218.4794255,15
N,5922,54,1,3,3,1,336.7257743,258.5328324,27
N,5924,24,1,3,3,1,305.5578533,201.6594447,15
N,5926,24,1,3,3,1,354.0169457,235.4565447,15
N,5927,32,1,3,6,1,342.7334515,1258.694648,27
N,5929,23,0,0,0,0,354.5097969,232.7577541,3
N,5933,24,1,3,3,1,371.5158399,203.9079705,15
N,5935,23,1,3,3,1,347.4778461,207.4361225,27
N,5938,30,0,0,0,0,356.4614458,238.1460374,3
N,5940,23,1,3,3,1,332.3203231,244.7146788,15
N,5944,27,1,3,3,1,308.5634365,224.7389856,15
N,5951,32,1,3,3,1,300.6064701,207.8192543,15
N,5952,48,1,3,3,1,303.68867,231.6427991,39
N,5954,23,1,3,3,1,393.1751986,227.8978824,15
N,5957,23,1,3,3,1,347.3174108,204.1437226,15
N,5958,23,1,3,3,1,326.3354782,222.7716493,15
N,5961,41,0,0,0,0,375.4055333,229.6681719,3
N,5963,23,0,0,0,0,383.0815887,241.0441754,3
N,5971,24,0,0,0,0,323.9472401,239.7268111,3
N,5972,23,1,3,3,1,378.0206079,215.2513257,27
N,5974,34,1,3,3,1,388.6012824,228.0008815,27
N,5976,30,1,3,3,1,304.762407,247.2499619,27
N,5978,38,1,3,3,1,432.5298131,281.8629154,15
N,5987,26,0,0,0,0,368.6441198,236.2173936,3
N,5988,44,0,0,0,0,383.5127118,205.8184146,3
N,5989,23,0,0,0,0,323.8707165,241.8043632,3
N,5990,24,1,6,6,1,372.2150079,233.6272733,15
N,5991,23,0,0,0,0,359.0318803,234.5851111,3
N,5996,44,1,3,3,1,364.4273706,241.6990235,39
N,5999,41,1,3,6,1,343.6584867,333.4469271,39
N,6001,63,1,3,6,1,306.1673874,2038.67096,27
N,6003,23,1,3,3,1,319.4621827,207.1434259,15
N,6005,62,0,0,3,1,330.5681739,539.5123692,39
N,6006,23,1,3,3,1,338.080721,216.173228,15
N,6008,42,1,3,6,1,381.0630745,734.9924981,27
N,6011,41,0,0,0,0,393.7272624,202.832195,3
N,6012,23,0,0,0,0,367.4317499,240.2490336,3
N,6013,25,1,3,3,1,371.2332792,234.7738612,15
N,6018,24,0,0,0,0,318.4618305,235.1289169,3
N,6019,23,0,0,0,0,315.5346723,214.5701432,3
N,6020,24,1,3,3,1,363.1728968,223.154788,27
N,6025,23,1,3,3,1,356.6435134,215.6104446,15
N,6026,27,1,3,3,1,346.4068672,214.5366109,15
N,6027,43,1,3,3,1,349.6651264,246.3829799,15
N,6032,41,1,3,3,1,389.7153309,240.4706824,27
N,6036,68,1,3,3,1,358.6921332,265.1049945,27
N,6037,23,1,3,3,1,348.6734846,232.8775236,15
N,6038,28,1,3,3,1,322.4802783,214.5177298,27
N,6041,23,1,3,3,1,334.9245475,233.886765,15
N,6046,24,1,3,3,1,386.3415743,235.1454701,15
N,6049,25,1,3,3,1,339.7556477,203.104173,15
N,6050,23,1,3,3,1,365.210361,224.4120605,15
N,6053,78,1,3,3,1,319.0140336,241.9125277,15
N,6056,24,0,0,0,0,372.9506463,218.2383767,3
N,6060,31,1,3,3,1,392.047648,248.9448889,39
N,6061,23,1,3,3,1,316.9100779,220.1929916,15
N,6063,31,1,3,3,1,357.4601935,207.7989433,15
N,6066,10,0,0,3,1,398.0327873,318.276585,15
N,6071,24,1,3,3,1,327.3485475,240.7784661,15
N,6072,23,0,0,0,0,318.4898585,241.9507903,15
N,6073,24,1,3,3,1,365.5207452,206.5012969,15
N,6080,35,1,3,3,1,399.1522449,256.8275946,27
N,6083,46,1,3,3,1,389.4816533,246.4432352,15
N,6084,42,1,3,6,1,388.2434929,984.4535399,27
N,6087,23,1,3,3,1,333.6844459,215.8333507,15
N,6089,34,1,3,3,1,303.6794624,237.3420573,15
N,6093,24,1,3,3,1,338.0296916,240.3840626,15
N,6095,26,0,0,0,0,362.8987657,219.7328345,3
N,6096,23,1,3,3,1,347.6701178,211.3447467,15
N,6097,28,0,0,0,0,372.3885567,215.8586017,3
N,6098,23,0,0,0,0,302.2649237,246.2810909,3
N,6099,43,1,3,3,1,358.7127662,248.2005934,27
N,6100,41,0,0,0,0,356.1761361,239.2300637,3
N,6103,24,0,0,0,0,388.8117754,238.899172,3
N,6105,38,1,3,6,1,501.6974743,450.3032263,27
N,6107,40,0,0,3,1,395.8019896,435.1804854,15
N,6108,40,1,3,3,1,365.3034607,262.8613467,27
N,6109,27,1,3,3,1,369.4833568,202.4521722,15
N,6110,42,1,3,3,1,315.5066444,202.3124787,39
N,6111,48,1,3,3,1,333.6109919,240.8071107,39
N,6113,24,1,3,3,1,385.6942819,216.429382,15
N,6114,24,1,3,3,1,394.8452024,201.285267,15
N,6115,36,0,0,0,0,332.3623213,219.47097,3
N,6116,32,0,0,0,0,345.4934092,249.4918506,3
N,6120,54,0,0,3,1,355.3814207,2920.43037,15
N,6121,27,1,3,3,1,322.8926343,214.3341119,15
N,6122,29,0,0,0,0,398.2690526,216.5265023,3
N,6123,23,1,3,3,1,346.9137124,243.9600071,15
N,6124,24,1,3,3,1,327.7280978,234.8405293,15
N,6125,28,0,0,0,0,364.4882506,233.4015312,3
N,6128,36,0,0,0,0,325.183134,223.3083519,3
N,6130,31,0,0,0,0,398.694918,228.5832245,3
N,6137,60,0,0,0,0,356.1147327,226.5779572,3
N,6138,23,1,6,6,1,325.5407645,211.3497682,15
N,6141,48,0,0,3,1,338.7672073,310.2899038,27
N,6143,53,1,3,6,1,360.5825062,1116.294979,39
N,6146,38,1,3,3,1,331.1413549,220.8923138,15
N,6147,34,1,3,3,1,396.0810246,284.9332336,27
N,6149,41,1,3,3,1,366.501323,201.5548577,27
N,6156,24,0,0,0,0,306.8779703,219.1829594,3
N,6159,23,0,0,0,0,359.070406,235.9825773,3
N,6160,26,1,3,3,1,377.1760206,202.5870541,15
N,6164,24,1,3,3,1,314.1571182,205.9552714,15
N,6166,24,1,3,3,1,353.1486856,232.4161266,15
N,6169,37,1,3,6,1,309.1387784,2021.356332,27
N,6170,51,0,0,0,0,379.5876267,217.884896,3
N,6171,32,1,3,6,1,389.3970843,380.3649101,39
N,6177,23,1,3,3,1,312.735996,221.7785126,15
N,6180,59,0,0,0,0,320.0603187,211.4915456,3
N,6181,22,1,3,3,1,332.717016,218.9497254,15
N,6182,30,1,3,3,1,316.9687399,224.5773935,27
N,6186,26,1,3,3,1,305.5533926,223.7948331,15
N,6187,40,1,3,6,1,389.4811237,1356.498405,27
N,6188,25,1,3,3,1,374.782024,242.6092014,15
N,6190,24,1,3,3,1,353.0584148,242.340389,15
N,6191,26,1,3,3,1,337.278188,218.534109,15
N,6193,31,1,3,3,1,329.5045797,240.1165025,15
N,6195,22,1,3,3,1,393.5358682,224.9909389,15
N,6204,87,0,0,3,1,378.0398009,3654.49977,15
N,6207,27,1,3,3,1,397.0250777,201.794556,15
N,6209,26,1,3,3,1,390.4234428,233.6539491,15
N,6210,41,0,0,0,0,367.0921927,242.1416738,3
N,6213,26,0,0,0,0,383.7714975,244.126604,3
N,6214,23,0,0,0,0,334.7076844,220.1570985,15
N,6216,28,0,0,3,1,315.5835615,247.8227717,15
N,6219,24,1,3,3,1,302.0482305,202.7355433,15
N,6220,26,0,0,0,0,327.2247742,211.9279769,3
N,6223,26,1,3,3,1,306.3066921,204.5996661,15
N,6226,32,1,3,6,1,412.2880265,311.0131198,51
N,6228,29,0,0,0,0,306.4443696,200.1906917,3
N,6229,39,0,0,0,0,308.617508,239.4198558,3
N,6231,30,0,0,3,1,313.7696249,815.86923,15
N,6235,23,1,3,3,1,335.1543187,234.9731264,15
N,6236,23,1,3,3,1,371.5939827,204.9713688,15
N,6239,23,0,0,0,0,349.4298218,245.4072488,3
N,6241,23,1,3,3,1,342.3257163,201.4635134,15
N,6242,31,1,3,3,1,352.1941539,226.3116891,27
N,6244,37,1,3,3,1,368.2097667,231.2121389,27
N,6246,41,0,0,0,0,358.8400509,236.2726956,3
N,6249,31,1,3,3,1,391.594342,242.8515415,15
N,6251,29,1,3,3,1,357.2972462,247.4634286,15
N,6253,57,1,3,6,1,303.103069,269.8840425,27
N,6254,37,1,3,3,1,441.3444538,307.4496783,15
N,6256,41,1,3,3,1,311.6195135,206.879285,15
N,6259,23,0,0,0,0,347.8837328,201.2304077,3
N,6261,23,1,3,3,1,381.8884369,205.8656708,15
N,6262,53,0,0,6,1,320.3309499,3088.967966,39
N,6263,23,1,3,3,1,372.8221453,222.0523586,15
N,6267,23,1,3,3,1,345.2133996,217.6892581,15
N,6272,27,1,3,3,1,310.7951801,211.114762,15
N,6273,23,1,3,3,1,341.7267287,230.7222765,15
N,6274,44,1,3,3,1,392.2184961,205.7023254,27
N,6275,35,0,0,3,1,351.5789825,244.2529201,51
N,6277,23,1,3,3,1,348.2077965,227.733694,15
N,6281,25,0,0,0,0,393.0695412,229.9330102,3
N,6282,24,0,0,0,0,301.1441058,221.065555,3
N,6285,39,0,0,0,0,371.4527417,234.2534286,3
N,6286,34,1,3,3,1,374.8087869,228.7777422,15
N,6290,23,0,0,0,0,396.3239298,213.9796537,3
N,6294,23,1,3,3,1,350.2232353,232.3592163,27
N,6299,25,1,3,3,1,386.7670666,242.6029648,15
N,6300,26,1,3,3,1,373.7417778,210.3069581,15
N,6305,34,0,0,0,0,396.3599363,245.8451985,3
N,6306,27,0,0,0,0,320.6762383,205.7132575,3
N,6307,38,1,3,3,1,309.4516441,222.4912846,27
N,6309,40,0,0,0,0,321.602802,245.9652567,3
N,6310,54,1,3,3,1,324.8646551,220.0684324,15
N,6311,33,1,3,3,1,319.7460936,232.9476871,15
N,6317,43,0,0,3,1,328.900824,349.5877048,15
N,6318,44,1,3,3,1,380.9382407,222.9783487,27
N,6319,23,1,3,3,1,356.7642638,248.2388955,27
N,6320,56,0,0,0,0,391.2817219,233.195358,3
N,6321,23,1,3,3,1,335.8491784,228.4388947,27
N,6322,23,1,3,3,1,393.1787117,200.7272744,15
N,6323,30,1,3,3,1,381.0572713,225.6882974,27
N,6325,37,1,3,3,1,337.374524,217.5442461,39
N,6326,22,1,3,3,1,310.3927557,222.2184767,15
N,6328,25,1,3,3,1,335.7463142,234.6842509,15
N,6330,57,0,0,0,0,329.89353,249.3201485,3
N,6331,40,0,0,0,0,393.1865555,217.7458302,3
N,6333,25,0,0,0,0,328.8827182,240.9018529,3
N,6335,23,1,3,3,1,328.7004182,217.9797873,15
N,6339,41,0,0,3,1,335.4038963,285.1362542,27
N,6344,35,1,3,3,1,396.2332291,215.2829917,15
N,6345,23,0,0,0,0,327.2788872,208.1570363,3
N,6347,23,1,3,3,1,391.9931339,235.3998143,15
N,6350,56,0,0,0,0,388.5536423,202.7189926,3
N,6352,23,0,0,0,0,394.265505,248.970618,3
N,6353,37,0,0,0,0,377.9015716,218.5870448,3
N,6354,64,0,0,0,0,343.0765833,211.9717593,3
N,6355,39,0,0,3,1,359.4195581,2323.190299,15
N,6357,26,1,3,3,1,302.4714825,215.5887986,15
N,6358,23,1,3,3,1,307.8830122,238.8707303,15
N,6360,37,0,0,3,1,363.3084589,1131.013822,15
N,6362,31,0,0,0,0,399.8325662,243.8725189,3
N,6365,23,1,3,3,1,323.3497768,218.9909985,15
N,6366,23,1,3,3,1,382.5412488,232.9696758,15
N,6369,64,0,0,0,0,338.5581434,237.084102,3
N,6371,41,0,0,0,0,389.1377026,227.5288531,3
N,6374,35,1,3,3,1,389.408647,206.6321565,15
N,6375,41,1,3,3,1,303.8286498,205.2539897,15
N,6376,23,1,3,3,1,393.1268592,240.4929026,15
N,6377,24,0,0,0,0,341.1903461,223.7378373,3
N,6382,23,1,3,3,1,304.467264,226.5776513,27
N,6383,35,1,3,3,1,378.7794288,210.7312759,15
N,6384,25,0,0,0,0,393.6081313,216.7177907,3
N,6385,23,1,3,3,1,365.2474836,216.163809,15
N,6386,35,0,0,0,0,345.7767817,212.5299577,3
N,6387,24,1,3,3,1,372.9081871,238.3047144,15
N,6389,29,0,0,0,0,348.1431702,201.3109085,3
N,6390,23,1,3,3,1,372.5539493,239.3790464,27
N,6392,72,0,0,0,0,363.0069607,239.2031986,3
N,6394,26,1,3,3,1,333.2030134,248.4599356,15
N,6402,52,1,3,3,1,368.0553904,242.847597,27
N,6404,23,1,3,3,1,340.129601,241.4537781,15
N,6412,25,1,3,3,1,310.3117068,220.6334305,15
N,6415,44,1,3,6,1,318.3153003,820.3881667,27
N,6418,48,0,0,0,0,334.2947133,233.1128828,3
N,6420,33,1,3,3,1,386.1877875,242.9193127,15
N,6421,23,0,0,0,0,351.5084463,241.8749764,3
N,6423,23,1,3,3,1,302.6250179,239.5785689,15
N,6425,56,1,3,3,1,798.1560032,652.2233166,27
N,6427,25,1,3,3,1,338.9800771,217.4136366,15
N,6428,43,0,0,3,1,328.042701,513.1188987,15
N,6430,23,0,0,0,0,379.1626436,236.2548794,3
N,6431,55,1,3,6,1,350.5135503,786.5986405,27
N,6433,23,1,3,3,1,343.6030175,237.3547007,27
N,6434,23,0,0,0,0,324.3640793,235.4984451,3
N,6436,35,1,3,6,1,394.2239277,804.5087911,51
N,6438,22,1,3,3,1,358.9275065,242.2860924,15
N,6442,25,1,3,3,1,380.8964148,213.982325,15
N,6443,23,1,3,3,1,334.9479653,238.34301,15
N,6444,23,1,3,3,1,319.3616975,221.0729167,15
N,6449,63,1,3,6,1,402.0926222,2077.797216,27
N,6451,23,1,3,3,1,352.1777482,208.9606302,27
N,6457,23,1,3,3,1,310.8695307,246.4389519,15
N,6458,23,1,3,3,1,350.4900167,204.5466628,15
N,6460,23,1,3,3,1,337.6599018,240.1209861,15
N,6461,27,1,3,3,1,361.1025042,241.6295425,27
N,6463,47,0,0,0,0,362.2590514,222.5027946,3
N,6464,52,1,3,3,1,330.6256969,200.8930032,27
N,6465,57,1,3,3,1,543.2956398,357.5704188,27
N,6469,23,1,3,3,1,327.7593012,233.6426819,15
N,6470,27,0,0,0,0,367.6698096,209.0954228,3
N,6471,58,1,3,6,1,339.9517132,450.4695465,27
N,6472,27,0,0,0,0,333.3101626,205.0373671,3
N,6475,46,1,3,3,1,441.9207,290.0991921,15
N,6477,56,0,0,3,1,396.6553154,4033.284828,15
N,6478,29,1,3,3,1,386.9710872,219.4063023,15
N,6480,23,1,3,3,1,348.1425047,201.8426917,15
N,6481,23,1,3,3,1,328.2081499,238.6729724,15
N,6482,30,1,3,3,1,382.960589,201.3148186,15
N,6483,30,1,3,6,1,383.6780588,271.0035373,51
N,6488,23,0,0,0,0,369.6373501,215.1480014,3
N,6489,23,1,3,3,1,315.8795984,243.3870217,15
N,6491,25,1,3,3,1,399.0770202,204.2603498,15
N,6492,23,1,3,3,1,322.4471967,204.2107542,15
N,6495,23,1,3,3,1,305.2766287,241.6806883,15
N,6501,23,1,3,3,1,328.5755551,207.9220952,15
N,6504,48,1,3,6,1,339.75004,2348.33858,27
N,6507,25,1,3,3,1,309.4025866,225.1075592,15
N,6508,45,0,0,0,0,346.1729395,235.1950074,3
N,6509,38,0,0,0,0,302.2352746,236.8874628,3
N,6510,23,0,0,0,0,372.4546941,213.2163196,3
N,6511,31,0,0,0,0,377.8757037,226.3259244,3
N,6512,27,1,3,3,1,351.1030871,234.1932672,15
N,6515,23,1,3,3,1,408.8851001,263.3278541,27
N,6517,25,1,3,3,1,398.962782,245.221781,15
N,6520,23,1,3,3,1,320.3084671,215.4386216,15
N,6521,22,1,3,3,1,339.6163227,208.8961188,15
N,6523,51,1,3,3,1,3417.423272,3245.107895,15
N,6524,22,1,3,3,1,338.8522668,224.3751226,15
N,6525,37,0,0,6,1,396.4907835,263.0972864,51
N,6526,34,1,3,6,1,403.994894,412.7844227,39
N,6528,23,1,3,3,1,302.0385923,250.9208439,15
N,6531,69,1,3,3,1,327.5890702,240.4062343,15
N,6532,26,0,0,0,0,387.4980587,219.0349136,3
N,6533,24,1,3,3,1,343.5505332,246.8120603,15
N,6534,55,0,0,0,0,389.025656,239.4767238,3
N,6536,42,0,0,0,0,302.1108559,231.1423446,3
N,6537,33,1,3,3,1,356.0747209,242.8459851,15
N,6539,27,0,0,0,0,387.6458689,248.1615735,3
N,6540,23,1,3,3,1,330.8737966,225.0672556,27
N,6543,22,1,3,3,1,357.1319245,224.2629078,15
N,6544,23,1,3,3,1,313.5469242,239.5725302,15
N,6545,23,0,0,0,0,391.6642866,238.4789275,3
N,6546,39,0,0,0,0,318.9502722,214.6998276,3
N,6548,23,1,3,3,1,359.4876413,216.4152455,15
N,6556,49,1,3,3,1,327.1460054,237.9542286,15
N,6557,24,1,3,3,1,366.301418,229.0299465,15
N,6558,23,1,3,3,1,301.7905151,218.5170727,15
N,6560,52,1,3,3,1,410.6504591,275.2395757,27
N,6563,23,1,3,3,1,326.2056031,202.6315172,15
N,6565,41,0,0,3,1,309.2674967,1505.583015,15
N,6568,23,1,3,3,1,383.8428043,205.9991913,15
N,6571,34,1,3,3,1,359.9533128,231.5848793,39
N,6572,25,1,3,3,1,331.0504446,223.1084193,15
N,6576,23,0,0,0,0,360.8842224,245.7372796,3
N,6579,24,1,3,3,1,394.1532556,245.8873993,15
N,6580,41,0,0,3,1,361.1149208,7327.877617,15
N,6581,23,1,3,3,1,348.0341568,246.3155593,15
N,6582,40,1,3,3,1,346.6868858,243.345058,27
N,6583,24,0,0,0,0,354.420321,229.2170874,3
N,6584,31,1,3,3,1,319.901486,218.2384668,15
N,6589,23,1,3,3,1,368.3074366,234.4972267,15
N,6590,55,1,3,3,1,388.3652932,293.8328375,27
N,6592,23,0,0,0,0,317.3864367,208.8453203,3
N,6593,30,1,3,3,1,369.3784381,232.4819231,39
N,6595,25,1,3,3,1,321.9751911,200.9719001,15
N,6596,37,0,0,0,0,336.7857849,223.9378615,3
N,6598,54,1,3,6,1,334.1943929,1335.55989,27
N,6599,40,1,3,3,1,348.3102884,244.2791469,39
N,6601,75,1,3,6,1,396.3375658,4724.50575,27
N,6602,28,1,3,3,1,389.2582051,229.0616703,15
N,6606,43,1,3,3,1,384.2200678,239.1109934,39
N,6607,26,1,3,3,1,398.2803053,204.569835,15
N,6608,24,0,0,0,0,346.2367838,208.1338879,3
N,6609,68,0,0,0,0,364.1860629,221.5014207,3
N,6610,23,1,3,3,1,314.1083673,205.3224179,15
N,6611,24,1,3,3,1,342.1188786,233.1796942,15
N,6617,23,0,0,0,0,346.5162814,217.9311272,3
N,6618,23,1,3,3,1,341.1323752,228.0287335,15
N,6619,23,1,3,3,1,365.2965229,244.1569502,15
N,6620,32,1,3,3,1,353.8413012,235.7114036,15
N,6621,41,0,0,3,1,335.9190958,367.5670855,15
N,6622,67,0,0,3,1,318.8931362,3056.720047,15
N,6623,25,0,0,0,0,318.7274577,210.953507,3
N,6625,24,1,3,3,1,386.9425063,218.6118288,15
N,6627,38,0,0,0,0,317.1968087,237.625061,3
N,6628,24,1,3,3,1,335.9374132,249.6606723,15
N,6629,59,0,0,6,1,341.2970016,2044.753747,15
N,6631,23,1,3,3,1,355.9629242,241.7513727,15
N,6634,43,1,3,3,1,367.9096372,212.0052292,39
N,6635,54,0,0,3,1,382.9093524,1726.950349,15
N,6636,30,1,3,3,1,384.8957845,227.7752794,15
N,6638,30,1,3,3,1,328.0326027,257.1456948,27
N,6639,30,1,3,3,1,309.1164043,229.2077634,15
N,6642,23,0,0,0,0,316.2666414,228.1593731,3
N,6645,27,0,0,0,0,321.1600709,235.8541571,3
N,6646,43,0,0,0,0,375.7770562,204.3546388,3
N,6647,49,1,3,3,1,308.3054045,252.0209354,15
N,6649,22,1,3,3,1,306.807393,208.5120388,15
N,6650,24,0,0,0,0,354.3817605,203.6268077,3
N,6653,37,1,3,3,1,379.6063822,276.7441766,27
N,6656,24,0,0,0,0,376.3035317,239.9682378,3
N,6658,75,1,3,6,1,400.8477358,2421.611137,27
N,6659,27,1,3,3,1,360.0598805,232.5526617,15
N,6661,58,0,0,0,0,390.9086988,217.9762053,3
N,6662,43,1,3,3,1,390.3382509,216.5764036,39
N,6663,23,0,0,0,0,344.7317949,211.9374747,3
N,6665,24,0,0,0,0,372.0189319,228.7257467,3
N,6666,31,1,3,3,1,327.0321739,236.4968434,27
N,6670,45,0,0,0,0,327.8559958,249.6978487,3
N,6671,23,1,3,3,1,329.7910249,239.5338411,15
N,6673,46,1,3,3,1,393.5304667,226.659305,15
N,6674,22,1,3,3,1,317.3285036,209.7741626,15
N,6676,24,0,0,0,0,367.1259621,207.8055579,3
N,6678,25,1,3,3,1,380.7092298,231.4637246,15
N,6680,29,1,3,3,1,371.8650014,204.7688972,15
N,6681,25,1,3,3,1,328.9707029,225.5388586,15
N,6686,29,1,3,3,1,324.7307337,210.1855692,15
N,6687,38,1,3,6,1,325.578985,1557.991135,27
N,6688,23,1,3,3,1,340.3054033,211.2867489,15
N,6689,23,0,0,0,0,363.0165838,211.4040295,3
N,6691,29,0,0,0,0,311.0872982,249.9925808,3
N,6692,39,1,3,3,1,329.9398595,217.8078454,15
N,6695,23,1,3,3,1,348.0086232,219.6393236,15
N,6697,38,1,3,3,1,318.5977439,217.8932603,39
N,6698,23,1,3,3,1,392.2857952,248.2219217,15
N,6699,23,0,0,0,0,337.4130329,228.4466419,3
N,6700,23,1,3,3,1,333.2644711,205.3272834,15
N,6701,23,1,3,3,1,308.3258021,244.0644935,15
N,6705,23,0,0,0,0,352.5992709,246.2310803,3
N,6707,24,1,3,3,1,304.6317575,240.4599074,15
N,6717,23,1,3,3,1,378.6474172,212.8433186,15
N,6720,24,1,3,3,1,380.4036011,243.4189992,15
N,6721,89,0,0,3,1,305.6176182,1258.076268,15
N,6723,23,0,0,0,0,369.3193549,243.8682678,15
N,6725,90,1,3,6,1,310.044271,3812.165599,27
N,6729,30,1,3,3,1,365.6015543,245.583799,15
N,6731,26,1,3,3,1,318.582836,221.3364965,15
N,6734,54,1,3,3,1,341.26344,222.6787041,15
N,6735,26,1,3,3,1,362.4232341,208.4226185,15
N,6736,23,1,3,3,1,414.9103344,300.7416682,27
N,6738,36,1,3,3,1,374.8067854,262.362494,15
N,6740,24,1,3,3,1,340.2709124,209.3673404,15
N,6742,25,1,3,3,1,390.2754825,239.1054735,15
N,6744,23,0,0,0,0,356.3205895,215.2442188,3
N,6747,36,1,3,3,1,316.0831797,253.5204895,39
N,6748,23,1,3,3,1,372.5548778,214.0659847,15
N,6749,49,0,0,0,0,333.0305663,231.2871194,3
N,6754,23,1,3,3,1,372.6049365,239.679811,15
N,6755,35,0,0,0,0,301.7794426,227.1649503,3
N,6756,49,0,0,0,0,396.7045193,202.0632922,3
N,6757,23,1,3,3,1,394.7550133,230.9594261,15
N,6760,37,0,0,0,0,358.3801128,201.6012464,3
N,6761,31,0,0,0,0,386.0890418,224.2500016,3
N,6765,31,1,3,6,1,307.0240624,2523.406017,27
N,6766,30,1,3,3,1,326.1126028,243.1969529,15
N,6767,38,1,3,3,1,305.4770618,246.9809163,15
N,6768,41,0,0,0,0,340.0203727,235.5241527,3
N,6770,39,1,3,3,1,345.2877184,232.4245953,15
N,6774,24,1,3,3,1,347.0373428,245.3344581,15
N,6778,33,1,3,3,1,375.1212554,243.0711324,15
N,6780,41,1,6,6,1,396.4001501,244.8692529,15
N,6781,23,1,3,3,1,384.252438,219.8900417,27
N,6782,26,1,3,3,1,352.4314316,229.6202818,15
N,6783,22,1,3,3,1,302.2957211,216.5803825,15
N,6786,84,0,0,3,1,366.0196067,8053.74119,15
N,6790,25,1,3,3,1,305.3827825,209.0215813,15
N,6791,44,1,3,9,1,375.8247721,1728.840537,27
N,6792,25,1,3,3,1,332.2896723,216.4570655,15
N,6793,23,1,3,3,1,375.5137169,210.1465324,15
N,6794,27,1,3,3,1,369.1379803,242.1256614,15
N,6800,47,1,3,3,1,326.641496,235.19096,39
N,6802,23,1,3,3,1,427.6531674,264.67029,27
N,6804,25,1,3,3,1,377.1525659,209.0705497,27
N,6805,24,0,0,0,0,320.3142317,231.4076461,3
N,6808,50,0,0,6,1,317.7710645,359.6914456,27
N,6811,23,1,3,3,1,307.8302276,239.0094064,15
N,6817,23,0,0,0,0,348.7360207,237.0322259,3
N,6820,28,1,3,3,1,326.4778652,243.4141137,15
N,6821,27,1,3,3,1,303.5940436,244.1628813,15
N,6825,23,0,0,0,0,371.9225794,224.124795,3
N,6829,27,0,0,0,0,358.4844624,201.8096623,3
N,6831,47,0,0,3,1,342.6066811,3184.0341,15
N,6833,23,1,3,3,1,315.7739067,219.7801037,15
N,6835,23,0,0,0,0,398.1155111,208.6773768,3
N,6839,43,1,3,3,1,361.321856,273.0689525,39
N,6841,91,0,0,0,0,380.231743,244.5112085,3
N,6842,25,0,0,0,0,304.7208043,212.0653999,3
N,6846,46,0,0,3,1,342.6787771,519.5945684,15
N,6847,23,1,3,3,1,309.2998779,211.3579009,15
N,6849,38,0,0,3,1,336.8216093,2112.94342,15
N,6851,43,1,3,3,1,382.1111606,241.4638606,39
N,6852,25,1,3,3,1,376.3234401,248.2589628,27
N,6855,47,0,0,3,1,362.1884216,1339.366688,15
N,6858,23,1,3,3,1,355.6073558,207.8940708,15
N,6859,23,1,3,3,1,375.3651359,228.9896983,15
N,6860,54,1,3,3,1,581.1201021,414.1880296,15
N,6861,26,1,3,3,1,330.6393996,239.4322109,15
N,6869,37,1,3,3,1,339.6922947,229.5385908,15
N,6870,23,0,0,0,0,357.2124457,234.792275,3
N,6871,23,1,3,3,1,309.822365,245.8576872,15
N,6872,29,1,3,3,1,366.1182283,227.8582686,15
N,6873,23,1,3,3,1,326.1717602,209.143751,15
N,6876,23,1,3,3,1,346.6134222,202.8482034,15
N,6879,22,1,3,3,1,351.5962716,228.9056835,15
N,6880,31,1,3,3,1,313.4510488,247.7530204,15
N,6882,31,1,3,3,1,353.1416581,238.3978709,15
N,6883,57,1,3,3,1,406.973126,266.2903269,27
